episode,total_reward,steps,success,epsilon,rolling_success
1,-49.137,400,0,1.0,0.0
2,-35.981,400,0,0.995,0.0
3,-18.421,316,1,0.990025,0.0
4,-36.579,400,0,0.985075,0.0
5,-46.147,400,0,0.98015,0.0
6,-49.735,400,0,0.975249,0.0
7,-39.868,400,0,0.970373,0.0
8,-41.961,400,0,0.965521,0.0
9,-36.28,400,0,0.960693,0.0
10,-5.781,234,1,0.95589,0.0
11,-35.084,400,0,0.95111,0.0
12,-45.848,400,0,0.946355,0.0
13,-41.961,400,0,0.941623,0.0
14,-39.27,400,0,0.936915,0.0
15,-29.104,400,0,0.93223,0.0
16,-39.868,400,0,0.927569,0.0
17,-43.456,400,0,0.922931,0.0
18,-39.27,400,0,0.918316,0.0
19,-41.064,400,0,0.913725,0.0
20,-31.197,400,0,0.909156,0.0
21,-84.419,400,0,0.90461,0.0
22,-40.466,400,0,0.900087,0.0
23,-48.838,400,0,0.895587,0.0
24,-47.941,400,0,0.891109,0.0
25,-32.692,400,0,0.886654,0.0
26,-41.363,400,0,0.88222,0.0
27,-38.074,400,0,0.877809,0.0
28,-40.765,400,0,0.87342,0.0
29,-13.603,282,1,0.869053,0.0
30,-30.3,400,0,0.864708,0.0
31,-31.795,400,0,0.860384,0.0
32,-35.981,400,0,0.856082,0.0
33,-27.465,390,1,0.851802,0.0
34,-32.393,400,0,0.847543,0.0
35,-30.3,400,0,0.843305,0.0
36,-40.765,400,0,0.839089,0.0
37,-38.074,400,0,0.834893,0.0
38,-35.682,400,0,0.830719,0.0
39,-39.569,400,0,0.826565,0.0
40,-35.682,400,0,0.822432,0.0
41,-40.765,400,0,0.81832,0.0
42,-31.197,400,0,0.814229,0.0
43,-34.187,400,0,0.810157,0.0
44,-31.496,400,0,0.806107,0.0
45,-15.143,327,1,0.802076,0.0
46,-36.28,400,0,0.798066,0.0
47,-35.981,400,0,0.794075,0.0
48,-32.393,400,0,0.790105,0.0
49,-34.486,400,0,0.786154,0.0
50,-32.991,400,0,0.782224,0.0
51,-27.011,400,0,0.778313,0.0
52,-31.197,400,0,0.774421,0.0
53,-35.383,400,0,0.770549,0.0
54,-31.795,400,0,0.766696,0.0
55,-36.579,400,0,0.762863,0.0
56,-38.373,400,0,0.759048,0.0
57,-27.609,400,0,0.755253,0.0
58,-36.878,400,0,0.751477,0.0
59,-38.074,400,0,0.747719,0.0
60,-29.403,400,0,0.743981,0.0
61,-31.496,400,0,0.740261,0.0
62,-31.197,400,0,0.73656,0.0
63,-31.795,400,0,0.732877,0.0
64,-36.28,400,0,0.729212,0.0
65,-34.486,400,0,0.725566,0.0
66,-27.908,400,0,0.721939,0.0
67,-28.207,400,0,0.718329,0.0
68,-34.785,400,0,0.714737,0.0
69,-13.297,275,1,0.711164,0.0
70,-31.197,400,0,0.707608,0.0
71,-31.197,400,0,0.70407,0.0
72,-29.702,400,0,0.700549,0.0
73,-32.094,400,0,0.697047,0.0
74,-25.516,400,0,0.693561,0.0
75,-27.609,400,0,0.690094,0.0
76,-24.918,400,0,0.686643,0.0
77,-25.516,400,0,0.68321,0.0
78,-29.702,400,0,0.679794,0.0
79,-30.599,400,0,0.676395,0.0
80,-26.712,400,0,0.673013,0.0
81,-24.32,400,0,0.669648,0.0
82,-29.403,400,0,0.6663,0.0
83,-30.599,400,0,0.662968,0.0
84,-14.295,376,1,0.659653,0.0
85,-27.31,400,0,0.656355,0.0
86,-38.971,400,0,0.653073,0.0
87,-31.795,400,0,0.649808,0.0
88,-31.197,400,0,0.646559,0.0
89,-0.363,198,1,0.643326,0.0
90,-35.682,400,0,0.640109,0.0
91,-27.609,400,0,0.636909,0.0
92,-24.619,400,0,0.633724,0.0
93,-29.104,400,0,0.630556,0.0
94,-21.629,400,0,0.627403,0.0
95,-11.863,336,1,0.624266,0.0
96,-27.011,400,0,0.621145,0.0
97,-30.001,400,0,0.618039,0.0
98,3.617,105,1,0.614949,0.0
99,-26.413,400,0,0.611874,0.0
100,-16.981,371,1,0.608815,0.11
101,2.027,200,1,0.60577,0.12
102,-22.825,400,0,0.602742,0.12
103,-25.815,400,0,0.599728,0.11
104,-0.949,186,1,0.596729,0.12
105,-21.928,400,0,0.593746,0.12
106,-21.33,400,0,0.590777,0.12
107,4.809,109,1,0.587823,0.13
108,-6.487,342,1,0.584884,0.14
109,1.793,135,1,0.581959,0.15
110,-4.607,256,1,0.57905,0.15
111,5.391,125,1,0.576154,0.16
112,-15.948,400,0,0.573274,0.16
113,6.631,81,1,0.570407,0.17
114,4.183,137,1,0.567555,0.18
115,7.533,76,1,0.564717,0.19
116,-19.237,400,0,0.561894,0.19
117,3.293,130,1,0.559084,0.2
118,-22.825,400,0,0.556289,0.2
119,-0.771,307,1,0.553508,0.21
120,-20.134,400,0,0.55074,0.21
121,0.583,149,1,0.547986,0.22
122,3.897,124,1,0.545246,0.23
123,-27.908,400,0,0.54252,0.23
124,-24.619,400,0,0.539808,0.23
125,-22.227,400,0,0.537108,0.23
126,-3.655,201,1,0.534423,0.24
127,-22.526,400,0,0.531751,0.24
128,6.647,65,1,0.529092,0.25
129,-11.595,367,1,0.526447,0.25
130,-23.722,400,0,0.523814,0.25
131,-15.051,400,0,0.521195,0.25
132,-13.855,400,0,0.518589,0.25
133,-19.237,400,0,0.515996,0.24
134,-23.124,400,0,0.513416,0.24
135,-27.609,400,0,0.510849,0.24
136,-18.041,400,0,0.508295,0.24
137,-23.722,400,0,0.505754,0.24
138,-4.611,260,1,0.503225,0.25
139,-25.217,400,0,0.500709,0.25
140,-19.835,400,0,0.498205,0.25
141,-20.433,400,0,0.495714,0.25
142,-20.134,400,0,0.493236,0.25
143,-18.041,400,0,0.490769,0.25
144,-16.546,400,0,0.488316,0.25
145,-15.051,400,0,0.485874,0.24
146,-17.144,400,0,0.483445,0.24
147,-17.742,400,0,0.481027,0.24
148,-14.453,400,0,0.478622,0.24
149,-26.413,400,0,0.476229,0.24
150,-19.835,400,0,0.473848,0.24
151,-17.144,400,0,0.471479,0.24
152,-21.031,400,0,0.469121,0.24
153,-24.021,400,0,0.466776,0.24
154,-24.021,400,0,0.464442,0.24
155,-16.546,400,0,0.46212,0.24
156,-10.707,376,1,0.459809,0.25
157,-21.928,400,0,0.45751,0.25
158,-24.021,400,0,0.455222,0.25
159,-17.144,400,0,0.452946,0.25
160,-22.227,400,0,0.450682,0.25
161,-2.045,385,1,0.448428,0.26
162,-15.051,400,0,0.446186,0.26
163,-22.825,400,0,0.443955,0.26
164,-21.33,400,0,0.441735,0.26
165,-19.835,400,0,0.439527,0.26
166,-15.35,400,0,0.437329,0.26
167,-21.928,400,0,0.435142,0.26
168,-24.918,400,0,0.432967,0.26
169,-19.237,400,0,0.430802,0.25
170,-18.041,400,0,0.428648,0.25
171,-21.629,400,0,0.426505,0.25
172,-19.835,400,0,0.424372,0.25
173,-24.32,400,0,0.42225,0.25
174,-23.722,400,0,0.420139,0.25
175,-7.039,296,1,0.418038,0.26
176,-17.144,400,0,0.415948,0.26
177,-18.34,400,0,0.413868,0.26
178,-11.463,400,0,0.411799,0.26
179,-21.928,400,0,0.40974,0.26
180,-12.36,400,0,0.407691,0.26
181,-28.506,400,0,0.405653,0.26
182,-23.423,400,0,0.403625,0.26
183,-21.928,400,0,0.401606,0.26
184,-19.835,400,0,0.399598,0.25
185,-14.453,400,0,0.3976,0.25
186,-15.649,400,0,0.395612,0.25
187,-11.762,400,0,0.393634,0.25
188,-18.041,400,0,0.391666,0.25
189,-14.752,400,0,0.389708,0.24
190,-15.35,400,0,0.387759,0.24
191,-15.35,400,0,0.385821,0.24
192,-12.061,400,0,0.383891,0.24
193,-15.948,400,0,0.381972,0.24
194,-18.938,400,0,0.380062,0.24
195,-15.051,400,0,0.378162,0.23
196,-8.621,383,1,0.376271,0.24
197,2.313,213,1,0.37439,0.25
198,-12.958,400,0,0.372518,0.24
199,-15.649,400,0,0.370655,0.24
200,-8.174,400,0,0.368802,0.23
201,-15.051,400,0,0.366958,0.22
202,-14.453,400,0,0.365123,0.22
203,-15.35,400,0,0.363297,0.22
204,-15.051,400,0,0.361481,0.21
205,-10.267,400,0,0.359674,0.21
206,-15.051,400,0,0.357875,0.21
207,-18.639,400,0,0.356086,0.2
208,-14.453,400,0,0.354305,0.19
209,1.995,232,1,0.352534,0.19
210,-18.639,400,0,0.350771,0.18
211,-16.247,400,0,0.349017,0.17
212,-20.134,400,0,0.347272,0.17
213,7.503,106,1,0.345536,0.17
214,-14.154,400,0,0.343808,0.16
215,-25.217,400,0,0.342089,0.15
216,-11.762,400,0,0.340379,0.15
217,3.851,170,1,0.338677,0.15
218,-11.164,400,0,0.336983,0.15
219,-17.742,400,0,0.335298,0.14
220,-1.087,324,1,0.333622,0.15
221,-12.958,400,0,0.331954,0.14
222,-14.453,400,0,0.330294,0.13
223,-12.958,400,0,0.328643,0.13
224,-14.154,400,0,0.326999,0.13
225,-17.144,400,0,0.325364,0.13
226,-11.463,400,0,0.323738,0.12
227,-10.267,400,0,0.322119,0.12
228,-15.35,400,0,0.320508,0.11
229,-13.257,400,0,0.318906,0.1
230,-12.061,400,0,0.317311,0.1
231,-13.855,400,0,0.315725,0.1
232,-14.453,400,0,0.314146,0.1
233,-16.546,400,0,0.312575,0.1
234,-12.659,400,0,0.311012,0.1
235,-10.865,400,0,0.309457,0.1
236,-11.463,400,0,0.30791,0.1
237,-13.257,400,0,0.306371,0.1
238,-12.958,400,0,0.304839,0.09
239,-13.257,400,0,0.303315,0.09
240,-14.752,400,0,0.301798,0.09
241,-10.865,400,0,0.300289,0.09
242,-14.453,400,0,0.298788,0.09
243,-12.36,400,0,0.297294,0.09
244,-16.845,400,0,0.295807,0.09
245,-10.865,400,0,0.294328,0.09
246,-13.257,400,0,0.292856,0.09
247,-12.36,400,0,0.291392,0.09
248,-12.958,400,0,0.289935,0.09
249,-16.546,400,0,0.288486,0.09
250,-14.752,400,0,0.287043,0.09
251,-11.164,400,0,0.285608,0.09
252,-11.164,400,0,0.28418,0.09
253,-14.752,400,0,0.282759,0.09
254,-13.855,400,0,0.281345,0.09
255,-15.649,400,0,0.279938,0.09
256,-12.958,400,0,0.278539,0.08
257,-9.669,400,0,0.277146,0.08
258,-11.762,400,0,0.27576,0.08
259,-5.782,400,0,0.274382,0.08
260,-12.659,400,0,0.27301,0.08
261,-11.164,400,0,0.271645,0.07
262,-6.978,400,0,0.270286,0.07
263,-8.473,400,0,0.268935,0.07
264,-9.37,400,0,0.26759,0.07
265,-11.463,400,0,0.266252,0.07
266,7.485,124,1,0.264921,0.08
267,-12.061,400,0,0.263596,0.08
268,-13.556,400,0,0.262278,0.08
269,-22.381,389,1,0.260967,0.09
270,3.791,230,1,0.259662,0.1
271,-7.576,400,0,0.258364,0.1
272,-26.114,400,0,0.257072,0.1
273,5.957,157,1,0.255787,0.11
274,7.829,79,1,0.254508,0.12
275,-9.968,400,0,0.253235,0.11
276,-9.37,400,0,0.251969,0.11
277,-12.958,400,0,0.250709,0.11
278,-10.566,400,0,0.249456,0.11
279,-14.453,400,0,0.248208,0.11
280,-2.907,350,1,0.246967,0.12
281,-6.081,400,0,0.245733,0.12
282,-9.37,400,0,0.244504,0.12
283,-11.762,400,0,0.243281,0.12
284,-11.164,400,0,0.242065,0.12
285,-9.669,400,0,0.240855,0.12
286,-11.164,400,0,0.23965,0.12
287,-12.958,400,0,0.238452,0.12
288,-8.174,400,0,0.23726,0.12
289,-9.968,400,0,0.236074,0.12
290,-12.36,400,0,0.234893,0.12
291,-9.968,400,0,0.233719,0.12
292,-12.659,400,0,0.23255,0.12
293,-8.473,400,0,0.231387,0.12
294,-11.463,400,0,0.23023,0.12
295,-9.37,400,0,0.229079,0.12
296,-12.958,400,0,0.227934,0.11
297,-10.267,400,0,0.226794,0.1
298,-12.061,400,0,0.22566,0.1
299,-10.566,400,0,0.224532,0.1
300,6.527,185,1,0.223409,0.11
301,3.139,284,1,0.222292,0.12
302,-20.825,328,1,0.221181,0.13
303,0.643,388,1,0.220075,0.14
304,-13.257,400,0,0.218974,0.14
305,-8.174,400,0,0.21788,0.14
306,-7.277,400,0,0.21679,0.14
307,-9.37,400,0,0.215706,0.14
308,-10.865,400,0,0.214628,0.14
309,-10.566,400,0,0.213555,0.13
310,-7.576,400,0,0.212487,0.13
311,-10.566,400,0,0.211424,0.13
312,-9.071,400,0,0.210367,0.13
313,-10.865,400,0,0.209315,0.12
314,-13.556,400,0,0.208269,0.12
315,-7.277,400,0,0.207227,0.12
316,-10.566,400,0,0.206191,0.12
317,-13.556,400,0,0.20516,0.11
318,-11.762,400,0,0.204135,0.11
319,-8.772,400,0,0.203114,0.11
320,-6.081,400,0,0.202098,0.1
321,-9.968,400,0,0.201088,0.1
322,-11.463,400,0,0.200082,0.1
323,-12.061,400,0,0.199082,0.1
324,-7.576,400,0,0.198087,0.1
325,-12.36,400,0,0.197096,0.1
326,-10.865,400,0,0.196111,0.1
327,-8.174,400,0,0.19513,0.1
328,2.341,185,1,0.194154,0.11
329,-10.267,400,0,0.193184,0.11
330,-7.875,400,0,0.192218,0.11
331,-6.38,400,0,0.191257,0.11
332,-6.38,400,0,0.1903,0.11
333,-8.772,400,0,0.189349,0.11
334,-10.865,400,0,0.188402,0.11
335,-10.566,400,0,0.18746,0.11
336,-10.566,400,0,0.186523,0.11
337,-9.968,400,0,0.18559,0.11
338,-8.174,400,0,0.184662,0.11
339,-8.772,400,0,0.183739,0.11
340,-8.772,400,0,0.18282,0.11
341,-5.184,400,0,0.181906,0.11
342,-9.071,400,0,0.180997,0.11
343,-9.37,400,0,0.180092,0.11
344,-6.081,400,0,0.179191,0.11
345,-9.37,400,0,0.178295,0.11
346,-8.772,400,0,0.177404,0.11
347,-8.473,400,0,0.176517,0.11
348,-13.556,400,0,0.175634,0.11
349,-7.576,400,0,0.174756,0.11
350,-9.669,400,0,0.173882,0.11
351,-8.772,400,0,0.173013,0.11
352,-8.473,400,0,0.172148,0.11
353,-7.277,400,0,0.171287,0.11
354,-5.483,400,0,0.170431,0.11
355,-7.277,400,0,0.169578,0.11
356,-8.772,400,0,0.168731,0.11
357,-7.576,400,0,0.167887,0.11
358,-8.473,400,0,0.167047,0.11
359,-9.37,400,0,0.166212,0.11
360,-7.277,400,0,0.165381,0.11
361,-6.978,400,0,0.164554,0.11
362,-6.081,400,0,0.163731,0.11
363,-6.978,400,0,0.162913,0.11
364,-9.071,400,0,0.162098,0.11
365,-10.566,400,0,0.161288,0.11
366,-11.164,400,0,0.160481,0.1
367,-6.978,400,0,0.159679,0.1
368,-7.277,400,0,0.158881,0.1
369,-7.576,400,0,0.158086,0.09
370,-7.875,400,0,0.157296,0.08
371,-10.267,400,0,0.156509,0.08
372,-7.277,400,0,0.155727,0.08
373,-6.679,400,0,0.154948,0.07
374,-4.287,400,0,0.154173,0.06
375,5.475,340,1,0.153402,0.07
376,-8.772,400,0,0.152635,0.07
377,-6.38,400,0,0.151872,0.07
378,-6.978,400,0,0.151113,0.07
379,-5.184,400,0,0.150357,0.07
380,-11.164,400,0,0.149606,0.06
381,-7.875,400,0,0.148857,0.06
382,-9.071,400,0,0.148113,0.06
383,-7.277,400,0,0.147373,0.06
384,-7.277,400,0,0.146636,0.06
385,-8.174,400,0,0.145903,0.06
386,-7.277,400,0,0.145173,0.06
387,-6.679,400,0,0.144447,0.06
388,-6.679,400,0,0.143725,0.06
389,-7.576,400,0,0.143006,0.06
390,-5.782,400,0,0.142291,0.06
391,-8.473,400,0,0.14158,0.06
392,-23.423,400,0,0.140872,0.06
393,-6.081,400,0,0.140168,0.06
394,-2.493,400,0,0.139467,0.06
395,-8.174,400,0,0.138769,0.06
396,-6.081,400,0,0.138076,0.06
397,-8.174,400,0,0.137385,0.06
398,-6.679,400,0,0.136698,0.06
399,-4.983,333,1,0.136015,0.07
400,-7.277,400,0,0.135335,0.06
401,-6.081,400,0,0.134658,0.05
402,-6.081,400,0,0.133985,0.04
403,-7.576,400,0,0.133315,0.03
404,-6.679,400,0,0.132648,0.03
405,-9.968,400,0,0.131985,0.03
406,-6.38,400,0,0.131325,0.03
407,-5.184,400,0,0.130668,0.03
408,-12.36,400,0,0.130015,0.03
409,-6.081,400,0,0.129365,0.03
410,-4.287,400,0,0.128718,0.03
411,-8.174,400,0,0.128075,0.03
412,-3.689,400,0,0.127434,0.03
413,-6.679,400,0,0.126797,0.03
414,-8.772,400,0,0.126163,0.03
415,-4.586,400,0,0.125532,0.03
416,-7.277,400,0,0.124905,0.03
417,-3.39,400,0,0.12428,0.03
418,-8.174,400,0,0.123659,0.03
419,-8.174,400,0,0.12304,0.03
420,-6.679,400,0,0.122425,0.03
421,-6.679,400,0,0.121813,0.03
422,-4.885,400,0,0.121204,0.03
423,-5.184,400,0,0.120598,0.03
424,-6.679,400,0,0.119995,0.03
425,-4.287,400,0,0.119395,0.03
426,-6.38,400,0,0.118798,0.03
427,-5.483,400,0,0.118204,0.03
428,-8.473,400,0,0.117613,0.02
429,-6.081,400,0,0.117025,0.02
430,-3.39,400,0,0.11644,0.02
431,-4.287,400,0,0.115858,0.02
432,-4.586,400,0,0.115278,0.02
433,-4.586,400,0,0.114702,0.02
434,-4.287,400,0,0.114128,0.02
435,-3.39,400,0,0.113558,0.02
436,-5.184,400,0,0.11299,0.02
437,-3.988,400,0,0.112425,0.02
438,-6.38,400,0,0.111863,0.02
439,-2.792,400,0,0.111304,0.02
440,-4.885,400,0,0.110747,0.02
441,-6.38,400,0,0.110193,0.02
442,-5.184,400,0,0.109642,0.02
443,-2.792,400,0,0.109094,0.02
444,-4.586,400,0,0.108549,0.02
445,-2.792,400,0,0.108006,0.02
446,-3.091,400,0,0.107466,0.02
447,-1.895,400,0,0.106929,0.02
448,-2.194,400,0,0.106394,0.02
449,-3.988,400,0,0.105862,0.02
450,-2.792,400,0,0.105333,0.02
451,-2.792,400,0,0.104806,0.02
452,-2.493,400,0,0.104282,0.02
453,-4.287,400,0,0.103761,0.02
454,-5.184,400,0,0.103242,0.02
455,-5.184,400,0,0.102726,0.02
456,-3.39,400,0,0.102212,0.02
457,-4.586,400,0,0.101701,0.02
458,-3.091,400,0,0.101192,0.02
459,-4.287,400,0,0.100686,0.02
460,-5.782,400,0,0.100183,0.02
461,-4.287,400,0,0.099682,0.02
462,-6.679,400,0,0.099184,0.02
463,-5.483,400,0,0.098688,0.02
464,-5.782,400,0,0.098194,0.02
465,-6.38,400,0,0.097703,0.02
466,-4.885,400,0,0.097215,0.02
467,-3.689,400,0,0.096729,0.02
468,-4.287,400,0,0.096245,0.02
469,-3.39,400,0,0.095764,0.02
470,-3.988,400,0,0.095285,0.02
471,-3.689,400,0,0.094809,0.02
472,-3.988,400,0,0.094335,0.02
473,-5.184,400,0,0.093863,0.02
474,-5.184,400,0,0.093394,0.02
475,-4.586,400,0,0.092927,0.01
476,-5.184,400,0,0.092462,0.01
477,-4.586,400,0,0.092,0.01
478,-3.689,400,0,0.09154,0.01
479,-5.483,400,0,0.091082,0.01
480,-2.792,400,0,0.090627,0.01
481,-4.287,400,0,0.090173,0.01
482,-4.885,400,0,0.089723,0.01
483,-5.782,400,0,0.089274,0.01
484,-4.287,400,0,0.088828,0.01
485,-5.782,400,0,0.088383,0.01
486,-3.988,400,0,0.087942,0.01
487,-3.39,400,0,0.087502,0.01
488,-5.184,400,0,0.087064,0.01
489,-5.483,400,0,0.086629,0.01
490,-3.988,400,0,0.086196,0.01
491,-3.689,400,0,0.085765,0.01
492,-3.689,400,0,0.085336,0.01
493,-3.091,400,0,0.084909,0.01
494,-1.596,400,0,0.084485,0.01
495,-1.895,400,0,0.084062,0.01
496,-4.885,400,0,0.083642,0.01
497,-4.586,400,0,0.083224,0.01
498,-2.493,400,0,0.082808,0.01
499,5.031,186,1,0.082394,0.01
500,-5.782,400,0,0.081982,0.01
501,-3.988,400,0,0.081572,0.01
502,-4.885,400,0,0.081164,0.01
503,-3.091,400,0,0.080758,0.01
504,-0.998,400,0,0.080354,0.01
505,-3.091,400,0,0.079953,0.01
506,-2.792,400,0,0.079553,0.01
507,-1.895,400,0,0.079155,0.01
508,-2.792,400,0,0.078759,0.01
509,-2.792,400,0,0.078366,0.01
510,-4.586,400,0,0.077974,0.01
511,-4.586,400,0,0.077584,0.01
512,-3.091,400,0,0.077196,0.01
513,-3.091,400,0,0.07681,0.01
514,-3.988,400,0,0.076426,0.01
515,-2.493,400,0,0.076044,0.01
516,-3.091,400,0,0.075664,0.01
517,-3.689,400,0,0.075285,0.01
518,-4.287,400,0,0.074909,0.01
519,-4.586,400,0,0.074534,0.01
520,-4.586,400,0,0.074162,0.01
521,-5.782,400,0,0.073791,0.01
522,-3.988,400,0,0.073422,0.01
523,-1.297,400,0,0.073055,0.01
524,-2.493,400,0,0.072689,0.01
525,-1.895,400,0,0.072326,0.01
526,-1.297,400,0,0.071964,0.01
527,-1.596,400,0,0.071605,0.01
528,-2.194,400,0,0.071247,0.01
529,-2.194,400,0,0.07089,0.01
530,-0.998,400,0,0.070536,0.01
531,-3.988,400,0,0.070183,0.01
532,-5.184,400,0,0.069832,0.01
533,-3.39,400,0,0.069483,0.01
534,-1.596,400,0,0.069136,0.01
535,-2.792,400,0,0.06879,0.01
536,-2.493,400,0,0.068446,0.01
537,-3.091,400,0,0.068104,0.01
538,-2.194,400,0,0.067763,0.01
539,-3.39,400,0,0.067424,0.01
540,-2.792,400,0,0.067087,0.01
541,-0.998,400,0,0.066752,0.01
542,-3.689,400,0,0.066418,0.01
543,-1.596,400,0,0.066086,0.01
544,-3.091,400,0,0.065756,0.01
545,-2.792,400,0,0.065427,0.01
546,-2.194,400,0,0.0651,0.01
547,-2.493,400,0,0.064774,0.01
548,-1.895,400,0,0.06445,0.01
549,-0.699,400,0,0.064128,0.01
550,-2.493,400,0,0.063807,0.01
551,-1.895,400,0,0.063488,0.01
552,-2.194,400,0,0.063171,0.01
553,-3.39,400,0,0.062855,0.01
554,-1.895,400,0,0.062541,0.01
555,-2.493,400,0,0.062228,0.01
556,-1.297,400,0,0.061917,0.01
557,-1.596,400,0,0.061607,0.01
558,-2.792,400,0,0.061299,0.01
559,-2.493,400,0,0.060993,0.01
560,-2.493,400,0,0.060688,0.01
561,-0.4,400,0,0.060384,0.01
562,-2.792,400,0,0.060083,0.01
563,-1.895,400,0,0.059782,0.01
564,-0.998,400,0,0.059483,0.01
565,-0.4,400,0,0.059186,0.01
566,-3.39,400,0,0.05889,0.01
567,-0.998,400,0,0.058595,0.01
568,-3.39,400,0,0.058302,0.01
569,-1.895,400,0,0.058011,0.01
570,-0.998,400,0,0.057721,0.01
571,-2.493,400,0,0.057432,0.01
572,-2.194,400,0,0.057145,0.01
573,-1.895,400,0,0.056859,0.01
574,-2.792,400,0,0.056575,0.01
575,-3.091,400,0,0.056292,0.01
576,-4.586,400,0,0.056011,0.01
577,-1.895,400,0,0.055731,0.01
578,-2.194,400,0,0.055452,0.01
579,-2.792,400,0,0.055175,0.01
580,-2.792,400,0,0.054899,0.01
581,-2.194,400,0,0.054624,0.01
582,-1.895,400,0,0.054351,0.01
583,-1.297,400,0,0.05408,0.01
584,-2.493,400,0,0.053809,0.01
585,-1.297,400,0,0.05354,0.01
586,-2.194,400,0,0.053272,0.01
587,-0.4,400,0,0.053006,0.01
588,-1.596,400,0,0.052741,0.01
589,-1.297,400,0,0.052477,0.01
590,-3.39,400,0,0.052215,0.01
591,-1.596,400,0,0.051954,0.01
592,-1.596,400,0,0.051694,0.01
593,-2.194,400,0,0.051436,0.01
594,-1.596,400,0,0.051178,0.01
595,-2.792,400,0,0.050923,0.01
596,-2.194,400,0,0.050668,0.01
597,-2.493,400,0,0.050415,0.01
598,-3.689,400,0,0.050163,0.01
599,-2.493,400,0,0.049912,0.0
600,-3.091,400,0,0.049662,0.0
601,-1.895,400,0,0.049414,0.0
602,-2.194,400,0,0.049167,0.0
603,-2.194,400,0,0.048921,0.0
604,-3.091,400,0,0.048676,0.0
605,-3.091,400,0,0.048433,0.0
606,-2.493,400,0,0.048191,0.0
607,-1.297,400,0,0.04795,0.0
608,-1.297,400,0,0.04771,0.0
609,-1.297,400,0,0.047472,0.0
610,-2.493,400,0,0.047234,0.0
611,-5.184,400,0,0.046998,0.0
612,-1.297,400,0,0.046763,0.0
613,-2.194,400,0,0.046529,0.0
614,-1.596,400,0,0.046297,0.0
615,-1.297,400,0,0.046065,0.0
616,-3.988,400,0,0.045835,0.0
617,-1.895,400,0,0.045606,0.0
618,-2.194,400,0,0.045378,0.0
619,-0.699,400,0,0.045151,0.0
620,-1.596,400,0,0.044925,0.0
621,-1.895,400,0,0.0447,0.0
622,-1.596,400,0,0.044477,0.0
623,-2.194,400,0,0.044254,0.0
624,-0.699,400,0,0.044033,0.0
625,-1.596,400,0,0.043813,0.0
626,-1.895,400,0,0.043594,0.0
627,-0.998,400,0,0.043376,0.0
628,-0.998,400,0,0.043159,0.0
629,-0.4,400,0,0.042943,0.0
630,-1.895,400,0,0.042729,0.0
631,-0.998,400,0,0.042515,0.0
632,-1.297,400,0,0.042302,0.0
633,-1.297,400,0,0.042091,0.0
634,-2.194,400,0,0.04188,0.0
635,-1.895,400,0,0.041671,0.0
636,-1.895,400,0,0.041463,0.0
637,-1.895,400,0,0.041255,0.0
638,-2.194,400,0,0.041049,0.0
639,-0.998,400,0,0.040844,0.0
640,-1.895,400,0,0.04064,0.0
641,-3.091,400,0,0.040436,0.0
642,-2.792,400,0,0.040234,0.0
643,-0.699,400,0,0.040033,0.0
644,-3.988,400,0,0.039833,0.0
645,-1.895,400,0,0.039634,0.0
646,-1.895,400,0,0.039435,0.0
647,-2.792,400,0,0.039238,0.0
648,-2.493,400,0,0.039042,0.0
649,-1.297,400,0,0.038847,0.0
650,-3.988,400,0,0.038653,0.0
651,-0.998,400,0,0.038459,0.0
652,-0.699,400,0,0.038267,0.0
653,-1.596,400,0,0.038076,0.0
654,-1.895,400,0,0.037885,0.0
655,-1.297,400,0,0.037696,0.0
656,-0.998,400,0,0.037507,0.0
657,-1.297,400,0,0.03732,0.0
658,-1.895,400,0,0.037133,0.0
659,-0.699,400,0,0.036948,0.0
660,-1.297,400,0,0.036763,0.0
661,-1.297,400,0,0.036579,0.0
662,-1.596,400,0,0.036396,0.0
663,-0.699,400,0,0.036214,0.0
664,-0.699,400,0,0.036033,0.0
665,-1.596,400,0,0.035853,0.0
666,-1.297,400,0,0.035674,0.0
667,-1.297,400,0,0.035495,0.0
668,-1.596,400,0,0.035318,0.0
669,-1.297,400,0,0.035141,0.0
670,-1.297,400,0,0.034966,0.0
671,-1.297,400,0,0.034791,0.0
672,-2.194,400,0,0.034617,0.0
673,-1.596,400,0,0.034444,0.0
674,-1.297,400,0,0.034272,0.0
675,-1.297,400,0,0.0341,0.0
676,-3.091,400,0,0.03393,0.0
677,-1.297,400,0,0.03376,0.0
678,-1.596,400,0,0.033591,0.0
679,-1.297,400,0,0.033423,0.0
680,-1.596,400,0,0.033256,0.0
681,-1.297,400,0,0.03309,0.0
682,-0.998,400,0,0.032924,0.0
683,-1.596,400,0,0.03276,0.0
684,-0.998,400,0,0.032596,0.0
685,-2.493,400,0,0.032433,0.0
686,-1.895,400,0,0.032271,0.0
687,-0.4,400,0,0.032109,0.0
688,-1.297,400,0,0.031949,0.0
689,-2.792,400,0,0.031789,0.0
690,-2.194,400,0,0.03163,0.0
691,-0.998,400,0,0.031472,0.0
692,-1.596,400,0,0.031315,0.0
693,-0.998,400,0,0.031158,0.0
694,-2.792,400,0,0.031002,0.0
695,-2.792,400,0,0.030847,0.0
696,-1.297,400,0,0.030693,0.0
697,-2.493,400,0,0.03054,0.0
698,-1.596,400,0,0.030387,0.0
699,-0.998,400,0,0.030235,0.0
700,-0.998,400,0,0.030084,0.0
