episode,total_reward,steps,success,epsilon,rolling_success
1642,9.777,24,1,0.01,1.0
1643,9.777,24,1,0.01,1.0
1644,9.777,24,1,0.01,1.0
1645,9.777,24,1,0.01,1.0
1646,9.777,24,1,0.01,1.0
1647,9.777,24,1,0.01,1.0
1648,9.777,24,1,0.01,1.0
1649,9.477,25,1,0.01,1.0
1650,9.777,24,1,0.01,1.0
1651,9.777,24,1,0.01,1.0
1652,9.777,24,1,0.01,1.0
1653,9.477,25,1,0.01,1.0
1654,9.777,24,1,0.01,1.0
1655,9.777,24,1,0.01,1.0
1656,9.777,24,1,0.01,1.0
1657,9.777,24,1,0.01,1.0
1658,9.777,24,1,0.01,1.0
1659,9.777,24,1,0.01,1.0
1660,9.477,25,1,0.01,1.0
1661,9.777,24,1,0.01,1.0
1662,9.777,24,1,0.01,1.0
1663,9.425,27,1,0.01,1.0
1664,9.777,24,1,0.01,1.0
1665,9.775,26,1,0.01,1.0
1666,9.777,24,1,0.01,1.0
1667,9.777,24,1,0.01,1.0
1668,9.777,24,1,0.01,1.0
1669,9.477,25,1,0.01,1.0
1670,9.777,24,1,0.01,1.0
1671,9.777,24,1,0.01,1.0
1672,9.777,24,1,0.01,1.0
1673,9.777,24,1,0.01,1.0
1674,9.777,24,1,0.01,1.0
1675,9.777,24,1,0.01,1.0
1676,9.777,24,1,0.01,1.0
1677,9.777,24,1,0.01,1.0
1678,9.777,24,1,0.01,1.0
1679,9.777,24,1,0.01,1.0
1680,9.777,24,1,0.01,1.0
1681,9.777,24,1,0.01,1.0
1682,9.777,24,1,0.01,1.0
1683,9.777,24,1,0.01,1.0
1684,9.777,24,1,0.01,1.0
1685,9.777,24,1,0.01,1.0
1686,9.777,24,1,0.01,1.0
1687,9.777,24,1,0.01,1.0
1688,9.777,24,1,0.01,1.0
1689,9.725,26,1,0.01,1.0
1690,9.775,26,1,0.01,1.0
1691,9.777,24,1,0.01,1.0
1692,9.777,24,1,0.01,1.0
1693,9.777,24,1,0.01,1.0
1694,9.777,24,1,0.01,1.0
1695,9.777,24,1,0.01,1.0
1696,9.777,24,1,0.01,1.0
1697,9.777,24,1,0.01,1.0
1698,9.777,24,1,0.01,1.0
1699,9.477,25,1,0.01,1.0
1700,9.777,24,1,0.01,1.0
1701,9.777,24,1,0.01,1.0
1702,9.775,26,1,0.01,1.0
1703,9.777,24,1,0.01,1.0
1704,9.777,24,1,0.01,1.0
1705,9.777,24,1,0.01,1.0
1706,9.777,24,1,0.01,1.0
1707,9.777,24,1,0.01,1.0
1708,9.777,24,1,0.01,1.0
1709,9.777,24,1,0.01,1.0
1710,9.775,26,1,0.01,1.0
1711,9.777,24,1,0.01,1.0
1712,9.777,24,1,0.01,1.0
1713,9.425,27,1,0.01,1.0
1714,9.777,24,1,0.01,1.0
1715,9.777,24,1,0.01,1.0
1716,9.777,24,1,0.01,1.0
1717,9.777,24,1,0.01,1.0
1718,9.777,24,1,0.01,1.0
1719,9.777,24,1,0.01,1.0
1720,9.777,24,1,0.01,1.0
1721,9.777,24,1,0.01,1.0
1722,9.777,24,1,0.01,1.0
1723,9.777,24,1,0.01,1.0
1724,9.777,24,1,0.01,1.0
1725,9.777,24,1,0.01,1.0
1726,9.777,24,1,0.01,1.0
1727,9.777,24,1,0.01,1.0
1728,9.777,24,1,0.01,1.0
1729,9.777,24,1,0.01,1.0
1730,9.777,24,1,0.01,1.0
1731,9.775,26,1,0.01,1.0
1732,9.777,24,1,0.01,1.0
1733,9.777,24,1,0.01,1.0
1734,9.777,24,1,0.01,1.0
1735,9.777,24,1,0.01,1.0
1736,9.777,24,1,0.01,1.0
1737,9.777,24,1,0.01,1.0
1738,9.777,24,1,0.01,1.0
1739,9.777,24,1,0.01,1.0
1740,9.777,24,1,0.01,1.0
1741,9.777,24,1,0.01,1.0
1742,9.777,24,1,0.01,1.0
1743,9.777,24,1,0.01,1.0
1744,9.777,24,1,0.01,1.0
1745,9.777,24,1,0.01,1.0
1746,9.777,24,1,0.01,1.0
1747,9.777,24,1,0.01,1.0
1748,9.777,24,1,0.01,1.0
1749,9.777,24,1,0.01,1.0
1750,9.775,26,1,0.01,1.0
1751,9.777,24,1,0.01,1.0
1752,9.777,24,1,0.01,1.0
1753,9.777,24,1,0.01,1.0
1754,9.477,25,1,0.01,1.0
1755,9.777,24,1,0.01,1.0
1756,9.777,24,1,0.01,1.0
1757,9.777,24,1,0.01,1.0
1758,9.777,24,1,0.01,1.0
1759,9.777,24,1,0.01,1.0
1760,9.777,24,1,0.01,1.0
1761,9.775,26,1,0.01,1.0
1762,9.777,24,1,0.01,1.0
1763,9.777,24,1,0.01,1.0
1764,9.777,24,1,0.01,1.0
1765,9.777,24,1,0.01,1.0
1766,9.777,24,1,0.01,1.0
1767,9.777,24,1,0.01,1.0
1768,9.477,25,1,0.01,1.0
1769,9.777,24,1,0.01,1.0
1770,9.777,24,1,0.01,1.0
1771,9.777,24,1,0.01,1.0
1772,9.425,27,1,0.01,1.0
1773,9.777,24,1,0.01,1.0
1774,9.775,26,1,0.01,1.0
1775,9.775,26,1,0.01,1.0
1776,9.777,24,1,0.01,1.0
1777,9.777,24,1,0.01,1.0
1778,9.777,24,1,0.01,1.0
1779,9.777,24,1,0.01,1.0
1780,9.777,24,1,0.01,1.0
1781,9.777,24,1,0.01,1.0
1782,9.777,24,1,0.01,1.0
1783,9.777,24,1,0.01,1.0
1784,9.777,24,1,0.01,1.0
1785,9.777,24,1,0.01,1.0
1786,9.777,24,1,0.01,1.0
1787,9.777,24,1,0.01,1.0
1788,9.777,24,1,0.01,1.0
1789,9.777,24,1,0.01,1.0
1790,9.777,24,1,0.01,1.0
1791,9.775,26,1,0.01,1.0
1792,9.777,24,1,0.01,1.0
1793,9.777,24,1,0.01,1.0
1794,9.777,24,1,0.01,1.0
1795,9.777,24,1,0.01,1.0
1796,9.777,24,1,0.01,1.0
1797,9.775,26,1,0.01,1.0
1798,9.777,24,1,0.01,1.0
1799,9.777,24,1,0.01,1.0
1800,9.777,24,1,0.01,1.0
1801,9.777,24,1,0.01,1.0
1802,9.777,24,1,0.01,1.0
1803,9.777,24,1,0.01,1.0
1804,9.775,26,1,0.01,1.0
1805,9.777,24,1,0.01,1.0
1806,9.777,24,1,0.01,1.0
1807,9.777,24,1,0.01,1.0
1808,9.477,25,1,0.01,1.0
1809,9.777,24,1,0.01,1.0
1810,9.777,24,1,0.01,1.0
1811,9.777,24,1,0.01,1.0
1812,9.777,24,1,0.01,1.0
1813,9.777,24,1,0.01,1.0
1814,9.777,24,1,0.01,1.0
1815,9.777,24,1,0.01,1.0
1816,9.777,24,1,0.01,1.0
1817,9.777,24,1,0.01,1.0
1818,9.775,26,1,0.01,1.0
1819,9.777,24,1,0.01,1.0
1820,9.777,24,1,0.01,1.0
1821,9.777,24,1,0.01,1.0
1822,9.777,24,1,0.01,1.0
1823,9.777,24,1,0.01,1.0
1824,9.777,24,1,0.01,1.0
1825,9.777,24,1,0.01,1.0
1826,9.777,24,1,0.01,1.0
1827,9.777,24,1,0.01,1.0
1828,9.725,26,1,0.01,1.0
1829,9.725,26,1,0.01,1.0
1830,9.725,26,1,0.01,1.0
1831,9.777,24,1,0.01,1.0
1832,9.777,24,1,0.01,1.0
1833,9.777,24,1,0.01,1.0
1834,9.777,24,1,0.01,1.0
1835,9.777,24,1,0.01,1.0
1836,9.777,24,1,0.01,1.0
1837,9.777,24,1,0.01,1.0
1838,9.777,24,1,0.01,1.0
1839,9.777,24,1,0.01,1.0
1840,9.777,24,1,0.01,1.0
1841,9.777,24,1,0.01,1.0
1842,9.777,24,1,0.01,1.0
1843,9.777,24,1,0.01,1.0
1844,9.777,24,1,0.01,1.0
1845,9.777,24,1,0.01,1.0
1846,9.777,24,1,0.01,1.0
1847,9.777,24,1,0.01,1.0
1848,9.777,24,1,0.01,1.0
1849,9.777,24,1,0.01,1.0
1850,9.777,24,1,0.01,1.0
1851,9.777,24,1,0.01,1.0
1852,9.777,24,1,0.01,1.0
1853,9.777,24,1,0.01,1.0
1854,9.777,24,1,0.01,1.0
1855,9.777,24,1,0.01,1.0
1856,9.477,25,1,0.01,1.0
1857,9.777,24,1,0.01,1.0
1858,9.477,25,1,0.01,1.0
1859,9.725,26,1,0.01,1.0
1860,9.777,24,1,0.01,1.0
1861,9.777,24,1,0.01,1.0
1862,9.777,24,1,0.01,1.0
1863,9.777,24,1,0.01,1.0
1864,9.777,24,1,0.01,1.0
1865,9.777,24,1,0.01,1.0
1866,9.777,24,1,0.01,1.0
1867,9.777,24,1,0.01,1.0
1868,9.775,26,1,0.01,1.0
1869,9.777,24,1,0.01,1.0
1870,9.777,24,1,0.01,1.0
1871,9.777,24,1,0.01,1.0
1872,9.777,24,1,0.01,1.0
1873,9.777,24,1,0.01,1.0
1874,9.777,24,1,0.01,1.0
1875,9.777,24,1,0.01,1.0
1876,9.777,24,1,0.01,1.0
1877,9.777,24,1,0.01,1.0
1878,9.775,26,1,0.01,1.0
1879,9.777,24,1,0.01,1.0
1880,9.777,24,1,0.01,1.0
1881,9.777,24,1,0.01,1.0
1882,9.777,24,1,0.01,1.0
1883,9.777,24,1,0.01,1.0
1884,9.777,24,1,0.01,1.0
1885,9.777,24,1,0.01,1.0
1886,9.777,24,1,0.01,1.0
1887,9.777,24,1,0.01,1.0
1888,9.777,24,1,0.01,1.0
1889,9.777,24,1,0.01,1.0
1890,9.777,24,1,0.01,1.0
1891,9.777,24,1,0.01,1.0
1892,9.477,25,1,0.01,1.0
1893,9.777,24,1,0.01,1.0
1894,9.777,24,1,0.01,1.0
1895,9.777,24,1,0.01,1.0
1896,9.477,25,1,0.01,1.0
1897,9.777,24,1,0.01,1.0
1898,9.777,24,1,0.01,1.0
1899,9.725,26,1,0.01,1.0
1900,9.777,24,1,0.01,1.0
1901,9.777,24,1,0.01,1.0
1902,9.777,24,1,0.01,1.0
1903,9.777,24,1,0.01,1.0
1904,9.777,24,1,0.01,1.0
1905,9.777,24,1,0.01,1.0
1906,9.775,26,1,0.01,1.0
1907,9.777,24,1,0.01,1.0
1908,9.777,24,1,0.01,1.0
1909,9.777,24,1,0.01,1.0
1910,9.777,24,1,0.01,1.0
1911,9.777,24,1,0.01,1.0
1912,9.777,24,1,0.01,1.0
1913,9.777,24,1,0.01,1.0
1914,9.777,24,1,0.01,1.0
1915,9.775,26,1,0.01,1.0
1916,9.777,24,1,0.01,1.0
1917,9.777,24,1,0.01,1.0
1918,9.777,24,1,0.01,1.0
1919,9.777,24,1,0.01,1.0
1920,9.725,26,1,0.01,1.0
1921,9.777,24,1,0.01,1.0
1922,9.777,24,1,0.01,1.0
1923,9.777,24,1,0.01,1.0
1924,9.777,24,1,0.01,1.0
1925,9.477,25,1,0.01,1.0
1926,9.777,24,1,0.01,1.0
1927,9.777,24,1,0.01,1.0
1928,9.723,28,1,0.01,1.0
1929,9.777,24,1,0.01,1.0
1930,9.777,24,1,0.01,1.0
1931,9.777,24,1,0.01,1.0
1932,9.725,26,1,0.01,1.0
1933,9.777,24,1,0.01,1.0
1934,9.777,24,1,0.01,1.0
1935,9.777,24,1,0.01,1.0
1936,9.777,24,1,0.01,1.0
1937,9.777,24,1,0.01,1.0
1938,9.727,24,1,0.01,1.0
1939,9.777,24,1,0.01,1.0
1940,9.777,24,1,0.01,1.0
1941,9.777,24,1,0.01,1.0
1942,9.777,24,1,0.01,1.0
1943,9.777,24,1,0.01,1.0
1944,9.777,24,1,0.01,1.0
1945,9.777,24,1,0.01,1.0
1946,9.777,24,1,0.01,1.0
1947,9.777,24,1,0.01,1.0
1948,9.777,24,1,0.01,1.0
1949,9.777,24,1,0.01,1.0
1950,9.777,24,1,0.01,1.0
1951,9.777,24,1,0.01,1.0
1952,9.777,24,1,0.01,1.0
1953,9.777,24,1,0.01,1.0
1954,9.777,24,1,0.01,1.0
1955,9.777,24,1,0.01,1.0
1956,9.477,25,1,0.01,1.0
1957,9.777,24,1,0.01,1.0
1958,9.477,25,1,0.01,1.0
1959,9.777,24,1,0.01,1.0
1960,9.477,25,1,0.01,1.0
1961,9.777,24,1,0.01,1.0
1962,9.777,24,1,0.01,1.0
1963,9.777,24,1,0.01,1.0
1964,9.777,24,1,0.01,1.0
1965,9.777,24,1,0.01,1.0
1966,9.777,24,1,0.01,1.0
1967,9.777,24,1,0.01,1.0
1968,9.477,25,1,0.01,1.0
1969,9.777,24,1,0.01,1.0
1970,9.777,24,1,0.01,1.0
1971,9.777,24,1,0.01,1.0
1972,9.777,24,1,0.01,1.0
1973,9.777,24,1,0.01,1.0
1974,9.777,24,1,0.01,1.0
1975,9.777,24,1,0.01,1.0
1976,9.477,25,1,0.01,1.0
1977,9.775,26,1,0.01,1.0
1978,9.777,24,1,0.01,1.0
1979,9.777,24,1,0.01,1.0
1980,9.777,24,1,0.01,1.0
1981,9.777,24,1,0.01,1.0
1982,9.477,25,1,0.01,1.0
1983,9.777,24,1,0.01,1.0
1984,9.725,26,1,0.01,1.0
1985,9.777,24,1,0.01,1.0
1986,9.777,24,1,0.01,1.0
1987,9.777,24,1,0.01,1.0
1988,9.725,26,1,0.01,1.0
1989,9.777,24,1,0.01,1.0
1990,9.777,24,1,0.01,1.0
1991,9.777,24,1,0.01,1.0
1992,9.777,24,1,0.01,1.0
1993,9.777,24,1,0.01,1.0
1994,9.777,24,1,0.01,1.0
1995,9.775,26,1,0.01,1.0
1996,9.777,24,1,0.01,1.0
1997,9.779,22,1,0.01,1.0
1998,9.777,24,1,0.01,1.0
1999,9.777,24,1,0.01,1.0
2000,9.777,24,1,0.01,1.0
